X1,Publication,Title,Tagline,Author,Category,City,Date
107,Channel 7 Miami,"Are food deliveries and groceries safe during coronavirus pandemic? Yes, experts say",(CNN) — President Donald Trump and governors of various states have suggested Americans should avoid restaurants due to the coronavirus pandemic. Instead we’ve been toldRead More,NA,us-world,Miami,2020-03-31
108,Channel 7 Miami,"Model cited by White House says 82,000 people could die from coronavirus by August, even with social distancing","(CNN) — President Donald Trump’s decision to extend social distancing guidelines until April 30 came after officials reviewed 12 different statistical models, said Dr. Deborah Birx, theRead More",NA,us-world,Miami,2020-03-31
109,Channel 7 Miami,Trump defends extending virus guidelines as spread continues,"WASHINGTON (AP) — Siding with public health experts’ dire projections, President Donald Trump on Monday defended his decision to extend restrictive social distancing guidelines throughRead More",NA,us-world,Miami,2020-03-30
110,Channel 7 Miami,Coronavirus response highlights deepening partisan divide,"NEW YORK (AP) — In Los Angeles, Mayor Eric Garcetti has instituted a shutdown on a city of nearly 4 million people and threatened uncooperativeRead More",NA,us-world,Miami,2020-03-30
111,Channel 7 Miami,"Fauci: US could see millions of coronavirus cases and 100,000 or more deaths","(CNN) — The nation’s top infectious disease expert said Sunday that based on models, the United States could eventually see 100,000 or more deaths from the novelRead More",NA,us-world,Miami,2020-03-29
112,Channel 7 Miami,Trump adds 30 days to distancing guidelines as virus spreads,"WASHINGTON (AP) — Bracing the nation for a grim death toll, President Donald Trump on Sunday extended the voluntary national shutdown for a month, bowingRead More",NA,politics,Miami,2020-03-29
113,Channel 7 Miami,Coronavirus makes it harder for campaigns to ask for money,"WASHINGTON (AP) — White House candidates aren’t usually bashful about asking supporters for money. But as the coronavirus upends everyday life, inundating hospitals, tanking financial markets andRead More",NA,politics,Miami,2020-03-29
114,Channel 7 Miami,Specter of 100K-plus virus deaths as Trump seeks reopening,"WASHINGTON (AP) — As President Donald Trump looks for ways to restore normalcy in parts of the U.S., his foremost infection disease expert says theRead More",NA,us-world,Miami,2020-03-29
115,Channel 7 Miami,Trump says he’ll issue ‘strong travel advisory’,"WASHINGTON — President Donald Trump says he’s going to issue a “strong travel advisory” for New York, New Jersey and Connecticut in lieu of aRead More",NA,us-world,Miami,2020-03-28
116,Channel 7 Miami,"Trump: No quarantine, but travel advisory for NY, CT and NJ","NORFOLK, Va. (AP) — President Donald Trump backed away from calling for a quarantine for coronavirus hotspots in New York, New Jersey and Connecticut, insteadRead More",NA,politics,Miami,2020-03-28
117,Channel 7 Miami,"Johns Hopkins: Confirmed coronavirus infections top 100,000 in US, deaths at over 1,500",NEW ORLEANS (AP) — New Orleans rushed to build a makeshift hospital in its convention center Friday as troubling new outbreaks bubbled in the UnitedRead More,NA,us-world,Miami,2020-03-27
118,Channel 7 Miami,Trump signs $2.2T stimulus after swift congressional votes,"WASHINGTON (AP) — President Donald Trump signed an unprecedented $2.2 trillion economic rescue package into law Friday, after swift and near-unanimous action by Congress toRead More",NA,politics,Miami,2020-03-27
119,Channel 7 Miami,US has more known cases of coronavirus than any other country,"CNN) — The United States now has the highest number of known cases of coronavirus in the world with more than 82,000, according to CNN’sRead More",NA,us-world,Miami,2020-03-26
120,Channel 7 Miami,Trump say feds developing new guidelines for virus risk,"WASHINGTON (AP) — President Donald Trump said Thursday that federal officials are developing guidelines to rate counties by risk of virus spread, as he aimsRead More",NA,us-world,Miami,2020-03-26
121,Channel 7 Miami,Washington set to deliver $2.2 trillion coronavirus rescue bill,"WASHINGTON (AP) — With rare bipartisanship and speed, Washington is about to deliver massive, unprecedented legislation to speed help to individuals and businesses as theRead More",NA,politics,Miami,2020-03-26
122,Channel 7 Miami,US orders a 60-day freeze on overseas troop movements due to coronavirus pandemic,(CNN) — US Defense Secretary Mark Esper has signed an order freezing the movements of all US troops overseas for 60 days due to the coronavirusRead More,NA,us-world,Miami,2020-03-25
123,Channel 7 Miami,Trump hoping to see US economy reopened by Easter amid virus,WASHINGTON (AP) — President Donald Trump said Tuesday he is hoping the United States will be reopened by Easter as he weighs how to relaxRead More,NA,politics,Miami,2020-03-24
124,Channel 7 Miami,"Fearing coronavirus, Arizona man dies after taking a form of chloroquine used to treat aquariums",(CNN) — A Phoenix-area man is dead and his wife is under critical care after the two took chloroquine phosphate in an apparent attempt to self-medicate forRead More,NA,us-world,Miami,2020-03-24
125,Channel 7 Miami,US deal may be at hand to ease economic pain of coronavirus,WASHINGTON (AP) — Congressional and White House officials said Tuesday a deal appears to be at hand to provide sweeping aid to businesses and workersRead More,NA,politics,Miami,2020-03-24
126,Channel 7 Miami,Florida shifts coronavirus restrictions to travelers from NYC area,"FORT LAUDERDALE, Fla. (AP) — Florida Gov. Ron DeSantis has refused to follow the lead of other states issuing broad shutdowns to control the spreadRead More",NA,local,Miami,2020-03-23
127,Channel 7 Miami,"US surgeon general warns ‘this week, it’s going to get bad’ as hospitals struggle to keep up with new coronavirus cases","(CNN) — The war against coronavirus has intensified across the country as more workers are laid off, medical supplies dwindle, and states enact new rulesRead More",NA,us-world,Miami,2020-03-23
128,Channel 7 Miami,"Trump outlines national guard activations for New York, California and Washington",(CNN) — President Donald Trump said Sunday that the federal government has activated US National Guard units for three of the states hardest hit by the novel coronavirus —Read More,NA,politics,Miami,2020-03-22
129,Channel 7 Miami,N Korea says Trump’s letter offers anti-virus cooperation,"SEOUL, South Korea (AP) — President Donald Trump sent a personal letter to North Korean leader Kim Jong Un, seeking to maintain good relations andRead More",NA,us-world,Miami,2020-03-22
130,Channel 7 Miami,Pence says he and wife will be tested for coronavirus,(CNN) — Vice President Mike Pence said Saturday during a news conference Saturday that he and his wife Karen would be tested for the coronavirus.Read More,NA,politics,Miami,2020-03-21
131,Channel 7 Miami,"In a week, New York City became the epicenter of the US coronavirus outbreak","(CNN) — The city that never sleeps is faced with a “brand new reality,” Mayor Bill de Blasio said. A dark Broadway. Empty streets. ShutteredRead More",NA,us-world,Miami,2020-03-21
132,Channel 7 Miami,Google launches educational coronavirus website,(CNN) — Google launched an educational coronavirus website on Saturday that contains safety tips and authoritative information about the pandemic. The move comes a weekRead More,NA,us-world,Miami,2020-03-21
133,Channel 7 Miami,"Congress toils on $1 trillion rescue, Trump unleashes fury","WASHINGTON (AP) — As leaders from Congress and the White House toiled in high-stakes negotiations on a mammoth $1 trillion-plus economic rescue package Friday, PresidentRead More",NA,politics,Miami,2020-03-20
134,Channel 7 Miami,US and Mexico to curb border travel to control coronavirus,SAN DIEGO (AP) — Mexico and the U.S. announced Friday that travel would be sharply restricted along their shared border as part of efforts toRead More,NA,us-world,Miami,2020-03-20
135,Channel 7 Miami,Cuomo emerges as Democratic counter to Trump virus response,"NEW YORK (AP) — Before President Donald Trump stepped into the White House briefing room to provide an update on the coronavirus, an opening act wasRead More",NA,politics,Miami,2020-03-20
136,Channel 7 Miami,Trump urges states to do more as hospitals sound alarms,"WASHINGTON (AP) — Insisting the federal government is not a “shipping clerk,” President Donald Trump on Thursday called on states to do more to secureRead More",NA,us-world,Miami,2020-03-20
137,Channel 7 Miami,2020 campaigns go digital amid fears of coronavirus spread,"WASHINGTON (AP) — No more rallies. No more door-knocking. And no more in-person fundraisers, raking in dollars from dozens of millionaires at once. The coronavirusRead More",NA,politics,Miami,2020-03-20
138,Channel 7 Miami,"Local event, wedding planners worried about revenue loss amid coronavirus pandemic","When it comes party, wedding and event planning, the party is over, at least for now, and that has left South Floridians who work inRead More",NA,local,Miami,2020-03-19
139,Channel 7 Miami,Pressure grows on Trump as hospitals sound virus alarms,"WASHINGTON (AP) — Insisting the federal government is not a “shipping clerk,” President Donald Trump on Thursday called on states to do more to secureRead More",NA,politics,Miami,2020-03-19
140,Channel 7 Miami,"South Florida families stranded in Peru, Ecuador due to coronavirus travel restrictions","South Florida families stuck around the world want nothing more than to be able to fly back home, but many of them have no clueRead More",NA,local,Miami,2020-03-19
141,Channel 7 Miami,"Trump invokes emergency authority, no new cases in Wuhan","MINNEAPOLIS (AP) — President Donald Trump invoked emergency authority to marshal industry to fight the coronavirus, as the economic fallout from the pandemic mounted WednesdayRead More",NA,politics,Miami,2020-03-19
142,Channel 7 Miami,Trump weighs controls on companies that take virus bailouts,WASHINGTON (AP) — President Donald Trump said Thursday the government should take an equity stake in some companies that need bailouts because of the devastatingRead More,NA,politics,Miami,2020-03-19
143,Channel 7 Miami,Coronavirus layoffs spark surge in state jobless claims,"JEFFERSON CITY, Mo. (AP) — In Ohio, more than 48,000 people applied for jobless benefits during the first two days of this week. The tallyRead More",NA,us-world,Miami,2020-03-19
144,Channel 7 Miami,Rosie O’Donnell is bringing back her talk show to raise money for the arts amid coronavirus pandemic,"(CNN) — Rosie O’Donnell is back. The host of “The Rosie O’Donnell Show,” which aired from 1996 to 2002, is bringing her talk show back forRead More",NA,rosie-odonnell-is-bringing-back-her-talk-show-to-raise-money-for-the-arts-amid-coronavirus-pandemic,Miami,2020-03-19
